,rr time,fl time,perf
astlingen_06_12_2007_23,9.494296073913574,181.3640148388712,0.1937143698605003
astlingen_07_18_2007_12,6.547640323638916,119.56588441591997,8378.866330251274
astlingen_07_23_2007_19,20.623995304107666,101.2655797841256,678.5841516715782
astlingen_07_25_2007_01,11.730413913726807,100.59109349453703,6093.826537180216
astlingen_07_27_2007_22,12.625970363616943,81.0827721452713,0.0
astlingen_07_31_2007_00,26.140849828720093,47.10645913390013,5720.528382577295
astlingen_08_15_2007_13,8.021547079086304,46.078754455812515,548.0790064668054
astlingen_08_22_2007_08,6.739208459854126,49.5399614793283,75.42750354836653
astlingen_08_22_2007_21,4.950656890869141,45.62541856765747,2732.2520337148176
astlingen_08_30_2007_03,13.377875804901123,77.20403861999512,83.47104858031148
astlingen_08_30_2007_21,12.929343461990356,52.63956505177068,2051.16671610156
astlingen_09_26_2007_12,3.3224637508392334,39.92860765116556,8996.570866331085
astlingen_11_12_2007_20,11.860628843307495,42.994330587594405,0.5943284624775849
astlingen_11_13_2007_14,5.32982325553894,49.52767115547543,3704.737940218318
astlingen_11_16_2007_03,10.749621868133545,60.70853079237589,813.5198104928741
astlingen_11_17_2007_20,17.624424934387207,57.31926686474771,916.3153861595304
astlingen_11_19_2007_15,18.016077518463135,51.370520503180366,0.09585572974527289
astlingen_12_11_2007_21,7.621027708053589,50.83341930707296,0.10682606518139201
astlingen_12_13_2007_10,12.495519638061523,50.12010565757751,1.1610017966633435
astlingen_12_17_2007_20,5.2923009395599365,48.23555884361267,684.5743342612418
astlingen_12_24_2007_21,7.72134256362915,50.89908922872236,384.0318068885593
astlingen_12_27_2007_17,10.46354365348816,52.06722947529384,6566.194730940901
