,rr time,fl time,perf
astlingen_04_05_2007_09,15.745179653167725,60.29359471436703,61.43088959429222
astlingen_04_10_2007_02,14.243379592895508,62.03658372316605,1.472458179310458
astlingen_04_27_2007_11,36.79602909088135,62.213487383623146,0.0
astlingen_04_29_2007_02,19.46802282333374,62.51057813726544,47.95223445984689
astlingen_05_10_2007_22,19.30140781402588,60.37767743295239,254.79288660428853
astlingen_05_22_2007_05,16.67854142189026,61.12182452704044,7053.47428381507
astlingen_06_12_2007_23,10.162855863571167,61.76927018378462,5.427786182036305
astlingen_07_18_2007_12,7.421745777130127,61.821158978846164,8491.761355107687
astlingen_07_23_2007_19,15.616824388504028,62.50258879266547,496.31322794068444
astlingen_07_25_2007_01,12.752961874008179,62.13035006145779,6125.484636350899
astlingen_07_27_2007_22,13.444694519042969,62.23387144715994,0.0
astlingen_07_31_2007_00,28.712040901184082,61.75849396754534,5513.433791349682
