,rr time,fl time,perf
astlingen_01_25_2007_13,20.125970125198364,76.6090589228863,786.6458382069395
astlingen_02_04_2007_10,19.18739366531372,76.57866546811437,77.51718949832974
astlingen_02_08_2007_07,14.712199211120605,76.13053463682344,4874.195172525628
astlingen_02_10_2007_02,21.687652349472046,75.80228417449527,436.738154992681
astlingen_02_21_2007_13,21.755789756774902,76.26460486675406,47.74666585766914
astlingen_02_24_2007_17,20.4756441116333,76.0868911924701,0.0
astlingen_02_28_2007_12,18.663454294204712,76.52796790880315,1159.76439604077
astlingen_03_19_2007_14,29.837761163711548,76.62709420377558,0.0
astlingen_04_04_2007_12,9.258744478225708,76.6966504498532,6933.718612160973
astlingen_04_05_2007_09,16.272367477416992,76.47447133642254,207.7742090408111
astlingen_04_10_2007_02,14.390265226364136,76.65158412089714,18.348309064133904
astlingen_04_27_2007_11,35.27306270599365,77.3023591275671,0.0
astlingen_04_29_2007_02,19.563692569732666,76.75663340947274,64.91009030063829
astlingen_05_10_2007_22,20.04548740386963,76.73062741042283,299.21058924835364
astlingen_05_22_2007_05,17.278517723083496,76.98883411224853,7111.1091197722235
astlingen_06_12_2007_23,10.27722692489624,77.09064462568078,11.646114509944582
astlingen_07_18_2007_12,7.321194171905518,77.98712592929989,8462.45446566984
astlingen_07_23_2007_19,15.988984107971191,77.7402757145244,497.9421901376302
astlingen_07_25_2007_01,13.457991600036621,77.69234256264117,6235.750248794654
astlingen_07_27_2007_22,14.396178007125854,78.06405119127875,0.0
astlingen_07_31_2007_00,30.161527156829834,77.14919962791296,5401.382382911283
astlingen_08_15_2007_13,8.389330387115479,77.06886951897734,419.3223929438897
astlingen_08_22_2007_08,7.1564695835113525,77.27681773221946,99.57020919441328
astlingen_08_22_2007_21,5.233950614929199,77.29943547166627,2377.5448202337802
astlingen_08_30_2007_03,14.186887264251709,77.61629021771347,122.86732330935826
astlingen_08_30_2007_21,14.106109380722046,78.45549732917233,1944.9482813904797
astlingen_09_26_2007_12,3.6465437412261963,78.06666297912598,9080.283928205816
astlingen_11_12_2007_20,12.581243753433228,77.79960972596618,29.01494596200106
astlingen_11_13_2007_14,5.758683681488037,77.86879400668606,3604.8734608620134
astlingen_11_16_2007_03,11.174565553665161,77.68890159692222,719.3139987442298
astlingen_11_17_2007_20,17.685667037963867,77.74231717902786,581.6176052280053
astlingen_11_19_2007_15,18.966827392578125,78.18269549260299,6.991605287912
astlingen_12_11_2007_21,8.038889646530151,78.24855191787977,39.89698914539736
astlingen_12_13_2007_10,13.417172193527222,77.88582465777526,14.874224326983509
astlingen_12_17_2007_20,5.425748825073242,78.23770398107068,615.7017711706458
astlingen_12_24_2007_21,8.135433197021484,77.87160080343813,454.53819135422043
astlingen_12_27_2007_17,11.18849802017212,78.08965925631985,6558.457778916797
