,rr time,fl time,perf
astlingen_07_27_2007_22,14.213069200515747,28.014598126379436,0.0
astlingen_07_31_2007_00,29.519585609436035,28.882763400291786,6152.156587302388
astlingen_08_15_2007_13,9.171000003814697,28.92920719679966,588.3338353486092
astlingen_08_22_2007_08,7.62402606010437,29.34624714187429,384.980041118101
astlingen_08_22_2007_21,5.8368964195251465,30.104688664962506,2912.088459856629
astlingen_08_30_2007_03,16.261518716812134,30.866042030008533,114.48918689565632
astlingen_08_30_2007_21,15.962590217590332,31.95406279752129,2166.2229200098755
astlingen_09_26_2007_12,4.404178857803345,30.493908685445785,9093.524124714339
astlingen_11_12_2007_20,13.63333535194397,30.950115756076926,11.692804310984153
astlingen_11_13_2007_14,6.22711181640625,29.901575630710973,3849.2173705054674
astlingen_11_16_2007_03,12.637966632843018,29.804890704348804,800.8970375906774
astlingen_11_17_2007_20,22.84660053253174,32.21930684727065,1068.6725346330586
astlingen_11_19_2007_15,19.696945905685425,30.34192090171376,3.3622308430483066
astlingen_12_11_2007_21,8.137047529220581,26.335564115074245,24.754946557070586
astlingen_12_13_2007_10,13.632080316543579,26.03969661448453,0.0
astlingen_12_17_2007_20,5.410036563873291,26.041674539960663,760.6279029371408
astlingen_12_24_2007_21,9.566349744796753,30.16743688268976,540.4127210402246
astlingen_12_27_2007_17,11.878365755081177,30.102785454642387,6647.450274258445
