,Start,End,Date,Duration,Precipitation
884,2014-07-24 18:00:00,2014-07-25 00:45:00,2014-07-24,345.0,20.2565
962,2014-12-22 04:30:00,2014-12-22 15:45:00,2014-12-22,615.0,10.0965
912,2014-09-08 21:15:00,2014-09-09 13:45:00,2014-09-08,930.0,33.4645
1101,2015-09-10 18:00:00,2015-09-10 22:00:00,2015-09-10,180.0,11.810999999999998
1201,2016-02-03 16:30:00,2016-02-04 04:15:00,2016-02-03,645.0,22.606
717,2013-08-10 15:00:00,2013-08-10 18:45:00,2013-08-10,165.0,14.097
