,rr time,fl time,perf
astlingen_02_28_2007_12,25.55422568321228,206.0426841132781,1319.1023475550837
astlingen_08_22_2007_21,8.84893274307251,194.31305308177554,3031.7966283035685
astlingen_07_24_2008_15,16.9091956615448,194.4846982061863,192.1929151375629
astlingen_02_13_2009_15,20.97028112411499,194.34551559496617,2283.5730401678475
astlingen_10_01_2009_14,14.545399188995361,196.5505516951283,2967.78366607957
