,river,creek,wwtp,setting,controlled,obj
01_25_2007_13,254.09714220836105,9.555541905780702,15333.966162629444,106.08812274585173,763.4806612307445,-1252.5535836307145
02_04_2007_10,8.390761807943301,0.0,11492.351235190326,46.312055422178474,255.00384350580293,-1138.2943232760313
02_08_2007_07,4712.915499223151,122.08784270749129,11871.177622559415,93.9946600769118,624.6830963264526,3776.220253345456
02_10_2007_02,410.8653262818503,0.00585016948909308,14567.505999413926,49.326647951064395,253.80492753082183,-1043.335524045256
02_21_2007_13,0.0,0.0,15504.766659169474,84.689027660193,364.4507535939882,-1546.8321583810075
02_24_2007_17,1.6182440518550807,0.0,12292.967691584532,54.33749567288696,282.8771689363138,-1224.8497534172352
02_28_2007_12,1173.528122771454,0.0,14316.919024972292,99.9509782485996,661.0755033739067,-251.55302469203633
03_19_2007_14,0.0,0.0,18693.45918921991,75.41751878593523,238.94313101437177,-1866.9564876118475
04_04_2007_12,4981.767528420882,1757.416537060135,5570.862366645158,34.290835159650804,232.7403338808503,7941.841769215444
04_05_2007_09,16.528645578763605,0.0,10931.234344242086,91.67380688488984,582.6742325216688,-1070.7680465202284
04_10_2007_02,0.20385242020017688,0.0,9780.731211419514,55.04268939518915,285.91315525221444,-975.0101371692291
04_27_2007_11,0.0,0.0,19059.136724860142,14.902633286416364,86.60748505852834,-1905.047597635429
04_29_2007_02,0.4508708549414653,0.0,11204.667725511707,62.855874655557415,352.8804970474209,-1116.4870967257548
05_10_2007_22,91.7511589734056,0.0,11324.495502101248,64.75215807217239,370.5489536380204,-1036.9929017003392
05_22_2007_05,6675.420198674328,299.45510683452653,11666.930227788778,65.95778125847286,439.2069122058736,6112.029458686562
06_12_2007_23,12.114286154446498,0.0,6770.63955406941,47.92157879608446,255.53239174290186,-662.3943453350655
07_18_2007_12,6726.377498168128,1697.290043104526,4700.933423637604,41.17238870946189,304.20508622235803,9653.906292875643
07_23_2007_19,460.12292201068254,9.18767333092181,11548.28552994737,74.75873096005387,550.2044735857493,-670.8282395863534
07_25_2007_01,5856.37461556014,314.9245189450253,9343.036740529331,74.77824475794792,581.0162486767205,5557.730141884024
07_27_2007_22,3.088007040572922,0.0,7210.442947392927,14.864604149430267,97.25127294771545,-716.9837749692426
07_31_2007_00,5456.9994998416205,23.045979725684877,19007.18210316707,125.63651796420038,758.0449187452709,3609.953698163736
08_15_2007_13,359.27355121342015,0.0,4975.2917066019945,24.026530609289278,177.19348483405886,-136.48368459843877
08_22_2007_08,21.264037575017518,2.1885813133592285,4204.389059490358,26.624327622765875,176.42309939678952,-393.033474753332
08_22_2007_21,425.6719911947606,1751.57572238195,3782.6217362425864,20.22592871044121,145.59857597923414,3552.0172480941947
08_30_2007_03,19.824481519504094,0.0,11055.28865746398,61.106761518068176,324.0171435372091,-1082.4642127915217
08_30_2007_21,1454.343783531701,351.5421896030646,10108.214038132659,59.09719068907719,458.18001617515114,1151.188559086316
09_26_2007_12,8733.217783842303,246.92714547926096,2612.7849446124683,20.879135044203636,148.11933896328466,8967.27477372921
11_12_2007_20,7.932914522135906,0.0,9682.030110873759,42.06895284158152,211.32912731631137,-958.1568052920769
11_13_2007_14,3028.4568272149904,515.3677210319194,3918.924682718854,29.612841713415825,177.02038189872027,3669.0700048259314
11_16_2007_03,640.6051517904014,0.0,6987.895654608306,22.407360939358355,142.3021615158582,-56.761392055270726
11_17_2007_20,490.87044600264795,93.13203267526735,13358.042680687377,80.61407601250683,496.14762471523466,-653.7082804684027
11_19_2007_15,1.8742517136120944,0.0,12465.187982440459,31.55739115891462,157.74399948362358,-1243.0671065355978
12_11_2007_21,11.091188805045796,0.0,5287.339253719397,42.043552538683144,232.72058545851363,-515.3155307123087
12_13_2007_10,6.775634729753371,0.0,9519.758477232866,37.21219794384867,200.56024362561914,-943.1946105572772
12_17_2007_20,260.9001939576365,299.83879429268995,3977.8868567179584,35.78891058939262,242.39920011295837,465.2130888723501
12_24_2007_21,295.0718708155827,2.8054815894230196,6817.065137414224,47.648920986844686,318.5311927765982,-377.8383678192277
12_27_2007_17,5504.765283627649,981.1590155928626,7997.133932088605,55.35910067519261,420.2602108830267,6671.572523713344
