,rr time,fl time,perf
astlingen_01_25_2007_13,19.465014219284058,38.81862979550515,974.4558985006943
astlingen_02_04_2007_10,15.83359956741333,38.71845454012854,126.29450727220778
astlingen_02_08_2007_07,14.4713716506958,38.793919911867455,5082.771408668103
astlingen_02_10_2007_02,21.079575300216675,38.9369333900957,566.5073380379694
astlingen_02_21_2007_13,21.664761781692505,39.12373283517909,140.39148245165714
astlingen_02_24_2007_17,18.77658247947693,39.00328701764799,86.57709624549037
astlingen_02_28_2007_12,18.7838077545166,38.9559436008042,1400.6303222804174
astlingen_03_19_2007_14,28.211740255355835,39.22562176376194,0.0
astlingen_04_04_2007_12,8.571011781692505,39.0833293011314,7053.76554112843
astlingen_04_05_2007_09,14.854737281799316,39.226972091559205,241.41954848500012
astlingen_04_10_2007_02,14.084451913833618,39.22856029486045,15.773086834170886
astlingen_04_27_2007_11,34.84595012664795,39.76591427628076,129.31041823284687
astlingen_04_29_2007_02,19.89590883255005,40.428684228915344,154.7569698054433
astlingen_05_10_2007_22,21.211446046829224,40.28292539152682,498.5307555637464
astlingen_05_22_2007_05,17.733853578567505,40.02894239476387,7876.363392703809
astlingen_06_12_2007_23,10.621020555496216,39.88240278405802,19.832167859569687
astlingen_07_18_2007_12,7.187517166137695,39.99879061711299,8858.842297310566
astlingen_07_23_2007_19,16.67542052268982,40.0134519797105,1063.2443135152098
astlingen_07_25_2007_01,12.770739793777466,40.032825723826456,6489.719269588693
astlingen_07_27_2007_22,13.548657655715942,39.818985607800066,0.0
astlingen_07_31_2007_00,28.071297645568848,39.925002318162186,6132.730440564298
astlingen_08_15_2007_13,8.450683116912842,39.9632590124684,659.6473328250577
astlingen_08_22_2007_08,7.1480302810668945,39.924881775167925,300.1170575508074
astlingen_08_22_2007_21,5.232821464538574,40.36925615524424,3011.9171681160733
astlingen_08_30_2007_03,14.717659950256348,40.87531429151945,218.20585247568548
astlingen_08_30_2007_21,14.586432218551636,41.04573930407825,2167.390590375191
astlingen_09_26_2007_12,3.852688789367676,41.553433436155316,9333.3892824134
astlingen_11_12_2007_20,12.698225021362305,41.50367968047367,38.83380422858598
astlingen_11_13_2007_14,5.7407965660095215,41.59422997505434,3850.195313263672
astlingen_11_16_2007_03,11.721745491027832,41.509935559296025,749.7129465855766
astlingen_11_17_2007_20,18.93335270881653,40.839824208191466,1094.5946131347132
astlingen_11_19_2007_15,19.08210563659668,40.92629914991023,26.00541310334606
astlingen_12_11_2007_21,8.271763324737549,41.582531264658726,79.3784509792452
astlingen_12_13_2007_10,14.066402912139893,41.606551552141035,31.624090643785173
astlingen_12_17_2007_20,5.387692928314209,41.829658216443555,784.2732476480797
astlingen_12_24_2007_21,8.549965858459473,41.72529653926472,388.6484042936758
astlingen_12_27_2007_17,11.531739473342896,41.7320812402233,7289.537849359895
