,rr time,fl time,perf
astlingen_01_25_2007_13,19.90469765663147,20.874097647205478,586.1459765377288
astlingen_02_04_2007_10,16.84488320350647,20.75875147701015,48.1774789205388
astlingen_02_08_2007_07,14.636963367462158,20.473164330554916,4889.4999561224495
astlingen_02_10_2007_02,22.287009954452515,20.905865468530575,583.3117857618505
astlingen_02_21_2007_13,23.608059883117676,21.13593013516031,27.11553939903899
astlingen_02_24_2007_17,19.866657972335815,21.375246454616487,40.99261312861671
astlingen_02_28_2007_12,21.30427885055542,24.193224137904597,1306.1010336223433
astlingen_03_19_2007_14,33.339115381240845,23.40747643523402,0.0
astlingen_04_04_2007_12,9.910498857498169,22.019556241286427,7138.205171892127
astlingen_04_05_2007_09,17.247573852539062,22.300389859170625,226.7923849767102
astlingen_04_10_2007_02,15.694514751434326,22.076640960497734,66.71302952040237
astlingen_04_27_2007_11,37.62707495689392,21.97621615050067,47.03117342760296
astlingen_04_29_2007_02,21.868682861328125,21.835625584616047,119.42854463787143
astlingen_05_10_2007_22,21.364055633544922,22.246756778884045,334.79382098266984
astlingen_05_22_2007_05,16.87376618385315,20.85817973537648,7522.574391133335
astlingen_06_12_2007_23,10.096598148345947,20.832756685359136,25.832815341357527
astlingen_07_18_2007_12,7.524120330810547,20.86580235927136,8388.50013202751
astlingen_07_23_2007_19,15.198458671569824,22.362354591753355,649.7708325607002
astlingen_07_25_2007_01,12.49220871925354,22.34389778349897,6180.853250943017
astlingen_07_27_2007_22,13.499868631362915,22.48456719097675,0.0
astlingen_07_31_2007_00,28.71340012550354,22.696980396906536,5818.481665257518
astlingen_08_15_2007_13,9.595868587493896,22.9511301543123,535.2677703193864
astlingen_08_22_2007_08,8.18718433380127,23.933843745460994,269.7040166209393
astlingen_08_22_2007_21,6.181109428405762,22.349401556212328,2770.7252513045432
astlingen_08_30_2007_03,14.491087913513184,23.10252399384221,186.22324465785584
astlingen_08_30_2007_21,15.432375192642212,22.299334268820914,2264.820815986062
astlingen_09_26_2007_12,4.859188795089722,22.410790318250655,9415.15030513347
astlingen_11_12_2007_20,13.008280277252197,22.80813073761323,31.86641762850284
astlingen_11_13_2007_14,6.94250750541687,22.49970164222102,3940.744170445429
astlingen_11_16_2007_03,12.988036394119263,23.877653517374178,829.2223066228893
astlingen_11_17_2007_20,19.476218223571777,21.98378340322144,971.0224510019938
astlingen_11_19_2007_15,20.585314989089966,21.920322980606954,7.31184111483211
astlingen_12_11_2007_21,9.211991548538208,21.895533650108938,67.96667754224984
astlingen_12_13_2007_10,14.754570722579956,21.97479790610236,18.83083295667451
astlingen_12_17_2007_20,6.316653251647949,21.878699323226666,754.8831603304443
astlingen_12_24_2007_21,9.27137541770935,21.955102789533008,758.0462980971465
astlingen_12_27_2007_17,12.29163932800293,22.97988591463335,6704.661054245521
