,river,creek,wwtp,setting,controlled,obj
01_25_2007_13,402.2009294297733,0.0,15367.722198448366,73.89516940644698,484.57364995587864,-1129.7255539155044
02_04_2007_10,71.20812594759252,0.0,11512.699134658871,47.76760574569715,241.55347570186888,-1077.6462527612762
02_08_2007_07,4425.594350243884,327.9481258093319,11917.554767275482,58.08741973163205,424.331812819956,3893.978443263199
02_10_2007_02,380.8808224155694,0.005850169489726903,14530.905727251544,61.383331787274535,224.77647665347473,-1069.9502852040707
02_21_2007_13,20.779074244051014,0.0,15554.99362547296,58.56311980146244,260.0039082891729,-1532.1202492203533
02_24_2007_17,8.86101960337673,0.0,12216.52540171739,53.31420124609972,217.47993171524956,-1210.6167212512098
02_28_2007_12,1095.0726349701986,0.0,14384.038447530953,68.00287850940617,440.78189902582574,-338.9233907926386
03_19_2007_14,0.0,0.0,18737.35741292013,45.03677737758632,150.3681952609307,-1872.2320593394038
04_04_2007_12,4947.431028030682,1920.0040176951434,5553.011437596611,36.95418026084795,232.27736030701462,8234.460693264376
04_05_2007_09,72.12823593497184,0.0,10956.250770059558,62.8771480841639,354.4488813997004,-1019.952352256987
04_10_2007_02,6.261489748045955,0.0,9730.434699207695,51.70638209646692,197.86700630148124,-964.8033101097088
04_27_2007_11,0.0,0.0,18985.988229788647,47.99059316462767,175.61653290566974,-1896.842657649808
04_29_2007_02,68.68656404962648,0.0,11181.624767096906,60.42046991478444,277.66250458741894,-1046.69928761419
05_10_2007_22,250.5826708745152,0.0,11374.196956695496,64.62477550040066,249.7464720065534,-884.3395600749689
05_22_2007_05,6592.586468081348,571.5557990727787,11677.717318106465,68.30320852810162,421.1886032747162,6572.138220449006
06_12_2007_23,21.49213590203435,0.0,6757.160703209932,54.221611541835394,232.30409320640462,-651.9008934868949
07_18_2007_12,6634.065807724745,1835.654988600676,4716.383566610177,46.3619463551197,318.0802696757305,9836.918230961837
07_23_2007_19,485.3748492566377,0.0,11593.152767018628,48.541001989762265,331.233123536482,-670.6280962098604
07_25_2007_01,5790.845078429749,366.6077312049977,9370.780315605361,67.28187127956797,465.2201224637604,5591.634710503847
07_27_2007_22,1.6559884088898873,0.0,7176.321485527041,28.129450485122476,96.50042061525419,-715.0111559376617
07_31_2007_00,5704.687101893892,19.943819358292142,19010.978527082432,114.25847247690008,560.5034716674327,3849.0819226189074
08_15_2007_13,460.32659723895307,0.0,4997.464503757281,26.540529892543006,136.87837153480174,-38.051069421427016
08_22_2007_08,94.73353234963002,0.0046083656197547975,4209.7362967114195,20.967083555400304,140.3281650109318,-324.8275989401631
08_22_2007_21,486.4500903352049,1777.3235710027357,3795.183870409498,26.0978893519441,131.41734235981045,3662.893018723325
08_30_2007_03,114.8671484483275,0.0,11086.378494028151,52.81952439385228,247.93238973323696,-991.2913770571553
08_30_2007_21,1555.3191038272814,376.63384967570727,10128.42202458116,57.75569547857312,315.7588399715703,1298.9021891202956
09_26_2007_12,8809.929828706863,246.92740911699264,2598.5901114184494,31.336361807972228,187.74505999496773,9045.803086398953
11_12_2007_20,28.510083214768354,0.0,9686.419514746942,37.3969896620823,181.9027968134713,-938.3128402917912
11_13_2007_14,3065.9142516444404,515.8849965963016,3914.565659588944,46.519610574186004,219.28778780179243,3708.420556756167
11_16_2007_03,682.0755317764211,0.0,6968.976453161152,35.9815003325633,142.99250320983964,-13.392188507595705
11_17_2007_20,620.4543568839548,0.0,13378.136308042724,93.25458982080558,467.43861875100527,-712.6848877328075
11_19_2007_15,27.156383470481643,0.0,12371.756595568988,43.41313515656408,169.09789859735147,-1208.3282971004437
12_11_2007_21,28.4697477134273,0.0,5288.735060443718,36.35555376057273,183.88210836989464,-498.5649372472455
12_13_2007_10,59.88396727381271,0.0,9492.605286045959,40.852018808414314,203.7611705571504,-887.3389496252117
12_17_2007_20,287.00604034747533,319.07369992253086,4006.8484751978813,33.8504245481529,219.20453794480682,526.660638052197
12_24_2007_21,348.0589763200825,2.805474829494866,6826.71927985165,51.28624613154368,300.385654448365,-325.9981454616091
12_27_2007_17,5442.282718543798,1031.1728256751626,8008.126602932442,51.90294776218755,333.10378175748747,6707.146747418454
