,river,creek,wwtp,setting,controlled,obj
01_25_2007_13,109.45818953391688,2.200955287142768,15246.114442458922,103.14241909989595,758.8352450666431,-1403.1629916870234
02_04_2007_10,98.35980602292042,0.0,11498.851940314362,46.32595285597641,247.19403569897855,-1049.053447651526
02_08_2007_07,4768.537601232593,0.0,11894.319628515956,89.7610056073187,572.8641568598414,3584.834279949596
02_10_2007_02,518.2731607946968,0.005850169489405005,14582.141590814103,48.393196732763116,268.2789346067692,-937.2465086016671
02_21_2007_13,58.083270423675536,0.0,15558.189762530446,62.539643081030846,303.86153135276896,-1494.6970905158414
02_24_2007_17,22.09075125617272,0.0,12297.535528058987,46.75226627690502,265.3252414488012,-1205.009549135238
02_28_2007_12,1023.291142087689,0.0,14342.36958745967,87.61575915916049,594.3908804197812,-405.0019078540803
03_19_2007_14,0.0,0.0,18866.762413543107,10.876364171045953,77.23874748442859,-1885.9038538794666
04_04_2007_12,4820.140155241119,1730.9400095762321,5566.119309038675,34.52282591833847,252.0454051217187,7727.928697540932
04_05_2007_09,50.16572030757544,0.0,10903.84879809781,88.99053012512692,575.0069815005672,-1034.4690896872
04_10_2007_02,85.29298896826884,0.0,9789.067611475646,55.333867796031555,293.96098263010543,-890.6741623529948
04_27_2007_11,0.0,0.0,19063.582023662373,16.41526105567396,91.39055813841841,-1905.4442967848533
04_29_2007_02,21.37182301486756,0.0,11142.743404878016,80.55416663012763,479.60196587632413,-1088.106497814171
05_10_2007_22,66.57625132461284,12.213077111233508,11243.48516315373,73.10377108641863,446.0709825451386,-1028.8854009428417
05_22_2007_05,6715.480236791483,441.79841826160566,11647.949852745725,72.13790474380257,494.3485664243901,6439.225573704365
06_12_2007_23,82.08196783534518,0.0,6759.711480705624,55.8533411619986,301.5141190592286,-590.874039044625
07_18_2007_12,6788.626172540867,1684.8746035149961,4684.555295207485,40.77484734319245,298.53459793826454,9692.905196029493
07_23_2007_19,407.4298443940859,11.732735035155992,11526.083491141588,90.00817975075915,679.1222450199275,-714.9218121995616
07_25_2007_01,5788.767594775672,492.369429110152,9322.690861623749,82.83738851591131,619.9160254843041,5847.436527088444
07_27_2007_22,0.0,0.0,7177.494163445405,22.885174993176157,125.5889859083228,-716.4935264854573
07_31_2007_00,5775.161009256877,209.39350475125053,18920.978654892653,153.52670377914782,805.0537090078068,4309.900690360191
08_15_2007_13,417.71862303989144,0.0,4968.109096647291,32.27408115196266,230.4778346992208,-76.78750827784549
08_22_2007_08,0.06735353226536193,0.00460781807141059,4168.91602602457,32.68229922574855,233.5140403878304,-414.4798930301705
08_22_2007_21,490.0516725115479,1765.4886924552072,3776.094586355801,25.999641661967747,192.7266293038635,3645.3468650794207
08_30_2007_03,73.97650968105525,0.0,11038.000956242504,68.13094673510902,371.7429440282642,-1026.1061565029127
08_30_2007_21,1573.4772445276278,409.68718309497604,10074.778560241675,70.8027504861455,520.2318849483142,1390.5760735428958
09_26_2007_12,8760.904648339285,246.92719142412858,2611.976709709279,28.31101258182288,191.4238926033408,8995.47559914265
11_12_2007_20,49.29720601526014,0.0,9646.11988345437,48.644378251075395,247.4060120153209,-912.8407222100237
11_13_2007_14,3019.201950150582,504.39366969172306,3914.0390665344253,29.530140893286575,166.21353324907213,3638.2475182130765
11_16_2007_03,689.3663390747797,0.0,6988.201735451606,28.13004540910291,167.78956904456314,-7.77593877993528
11_17_2007_20,630.5068485046896,0.0,13301.862629872829,103.11648952507899,567.5613884203804,-694.0038005983896
11_19_2007_15,23.704368292269262,0.0,12471.324448565781,38.11686402159545,179.70311304113787,-1221.6310454338977
12_11_2007_21,35.106314777867254,0.0,5247.466302249702,47.38835445679403,251.4058445654444,-487.1262570014485
12_13_2007_10,67.61293275384621,0.0,9518.790601938374,38.10425836517395,194.545882363535,-882.3206686163559
12_17_2007_20,305.46686454216467,300.7269394338964,4016.9413535299586,37.54301237846619,273.6522685490451,507.96313074245205
12_24_2007_21,343.9273584330644,2.8054877675100305,6806.8097670256575,56.47518776142712,383.0118196341884,-327.3125245381394
12_27_2007_17,5599.136462899397,991.3904769683978,8002.508794108598,60.540329839506434,484.09360866800387,6786.507473512012
