,rr time,fl time,perf,objective
astlingen_11_17_2007_20,21.712323904037476,3.6942471776689803,1418.8798002474548,519.2850262979364
astlingen_11_19_2007_15,23.456251621246338,3.013061145846353,0.0,-973.7523583804712
astlingen_12_11_2007_21,10.289839029312134,3.326505369014954,0.0,-444.64802420208076
astlingen_12_13_2007_10,16.94718337059021,2.9634439751908586,0.0,-773.7187228207642
astlingen_12_17_2007_20,6.893552303314209,4.124484493814665,695.0044036668771,765.7113419244429
astlingen_12_24_2007_21,10.730709791183472,3.836563773207612,445.7472228624158,-167.94093820889222
astlingen_12_27_2007_17,14.17686414718628,4.862634220430928,6855.72869530478,7271.636987709441
