,rr time,fl time,perf
astlingen_02_28_2007_12,18.621912479400635,40.11623872612037,1393.9576906927766
astlingen_08_22_2007_21,5.328993797302246,40.841837085526564,2993.81984377078
astlingen_07_24_2008_15,10.097707033157349,40.51616984605789,88.58106987145695
astlingen_02_13_2009_15,12.776472330093384,41.41466205016427,2127.6023624423747
astlingen_10_01_2009_14,8.69460415840149,40.60609498371681,2741.486567213637
