,rr time,fl time,perf
astlingen_02_28_2007_12,28.513782024383545,159.80548146191765,2145.6980802297585
astlingen_08_22_2007_21,8.209137201309204,159.6977299328508,3452.9726055902065
astlingen_07_24_2008_15,15.659655332565308,159.7964624187776,680.3681100751965
astlingen_02_13_2009_15,19.398828983306885,160.1640474623528,2962.552894786983
astlingen_10_01_2009_14,13.522446155548096,160.15073668211699,3375.5087604652817
